time,open,high,low,close,Volume
2023/6/6 14:00,139.451,139.521,139.095,139.208,68665
2023/6/6 18:00,139.208,139.896,139.15,139.779,50098
2023/6/6 22:00,139.779,139.993,139.574,139.662,58482
2023/6/7 2:00,139.662,139.755,139.622,139.625,22118
2023/6/7 6:00,139.625,139.665,139.375,139.377,19292
2023/6/7 10:00,139.377,139.384,139.15,139.254,41773
2023/6/7 14:00,139.254,139.495,139.125,139.364,46195
2023/6/7 18:00,139.364,139.628,139.244,139.551,46621
2023/6/7 22:00,139.551,140.203,139.023,140.185,85798
2023/6/8 2:00,140.185,140.249,140.057,140.063,32787
2023/6/8 6:00,140.063,140.226,139.843,139.928,26732
2023/6/8 10:00,139.928,140.096,139.706,139.731,35251
2023/6/8 14:00,139.731,139.962,139.625,139.73,52545
2023/6/8 18:00,139.73,139.848,139.219,139.417,61616
2023/6/8 22:00,139.417,139.474,138.809,138.912,85497
2023/6/9 2:00,138.912,139.004,138.881,138.922,25175
2023/6/9 6:00,138.922,139.079,138.757,139.029,22599
2023/6/9 10:00,139.029,139.324,138.998,139.268,35266
2023/6/9 14:00,139.268,139.723,139.233,139.657,53720
2023/6/9 18:00,139.657,139.662,139.028,139.296,55546
2023/6/9 22:00,139.296,139.597,139.163,139.357,65978
2023/6/10 2:00,139.357,139.48,139.285,139.35,20119
2023/6/12 6:00,139.35,139.485,139.265,139.405,17528
2023/6/12 10:00,139.405,139.646,139.35,139.462,30366
2023/6/12 14:00,139.462,139.628,139.16,139.205,51324
2023/6/12 18:00,139.205,139.412,139.063,139.202,53929
2023/6/12 22:00,139.202,139.759,139.182,139.715,68080
2023/6/13 2:00,139.715,139.764,139.534,139.601,24974
2023/6/13 6:00,139.601,139.664,139.399,139.644,18489
2023/6/13 10:00,139.644,139.661,139.323,139.494,34321
2023/6/13 14:00,139.494,139.646,139.38,139.514,55090
2023/6/13 18:00,139.514,139.978,139.02,139.154,81183
2023/6/13 22:00,139.154,140.109,139.01,139.894,94412
2023/6/14 2:00,139.894,140.307,139.841,140.207,35299
2023/6/14 6:00,140.207,140.289,140.005,140.035,20201
2023/6/14 10:00,140.035,140.111,139.937,140.105,31362
2023/6/14 14:00,140.105,140.202,139.877,139.975,49957
2023/6/14 18:00,139.975,140.055,139.623,139.692,59038
2023/6/14 22:00,139.692,139.755,139.28,139.358,64283
2023/6/15 2:00,139.358,140.171,139.337,140.048,126279
2023/6/15 6:00,140.048,140.383,139.94,140.363,27625
2023/6/15 10:00,140.363,141.327,140.357,141.271,69381
2023/6/15 14:00,141.271,141.504,141.124,141.268,75420
2023/6/15 18:00,141.268,141.3,140.655,140.705,90367
2023/6/15 22:00,140.705,140.749,140.152,140.317,102296
2023/6/16 2:00,140.317,140.377,140.226,140.255,27388
2023/6/16 6:00,140.255,140.294,139.996,140.154,23435
