time,open,high,low,close,Volume
2010/3/29 6:00,92.491,92.494,92.332,92.465,3508
2010/3/29 10:00,92.465,92.787,92.453,92.633,6843
2010/3/29 14:00,92.633,92.695,92.45,92.588,10110
2010/3/29 18:00,92.588,92.627,92.424,92.517,9584
2010/3/29 22:00,92.517,92.704,92.46,92.607,10280
2010/3/30 2:00,92.607,92.614,92.422,92.453,3240
2010/3/30 6:00,92.453,92.553,92.168,92.181,3969
2010/3/30 10:00,92.181,92.406,92.124,92.284,5372
2010/3/30 14:00,92.284,92.721,92.272,92.447,11563
2010/3/30 18:00,92.447,92.611,92.443,92.601,5533
2010/3/30 22:00,92.601,93.022,92.601,92.803,11506
2010/3/31 2:00,92.803,92.891,92.744,92.744,3258
2010/3/31 6:00,92.744,93.133,92.744,93.131,6498
2010/3/31 10:00,93.131,93.602,93.085,93.412,10765
2010/3/31 14:00,93.412,93.436,93.13,93.189,11697
2010/3/31 18:00,93.189,93.473,92.845,93.097,13973
2010/3/31 22:00,93.097,93.639,92.86,93.441,15822
2010/4/1 2:00,93.441,93.535,93.354,93.447,5159
2010/4/1 6:00,93.447,93.645,93.355,93.392,5602
2010/4/1 10:00,93.392,93.478,93.277,93.431,5860
2010/4/1 14:00,93.431,93.731,93.41,93.434,10849
2010/4/1 18:00,93.434,93.893,93.32,93.682,9951
2010/4/1 22:00,93.682,94.044,93.662,93.774,13466
2010/4/2 2:00,93.774,93.943,93.74,93.803,4085
2010/4/2 6:00,93.803,93.893,93.675,93.803,3169
2010/4/2 10:00,93.803,93.837,93.715,93.733,3855
2010/4/2 14:00,93.733,94.056,93.725,93.897,5291
2010/4/2 18:00,93.897,94.554,93.535,94.472,7167
2010/4/2 22:00,94.472,94.693,94.345,94.571,6240
2010/4/3 2:00,94.571,94.591,94.518,94.552,694
2010/4/5 6:00,94.552,94.775,94.365,94.368,3571
2010/4/5 10:00,94.368,94.475,94.315,94.432,4157
2010/4/5 14:00,94.432,94.595,94.416,94.473,4257
2010/4/5 18:00,94.473,94.537,94.357,94.442,3917
2010/4/5 22:00,94.442,94.52,94.116,94.191,6897
2010/4/6 2:00,94.191,94.406,94.083,94.345,3317
2010/4/6 6:00,94.345,94.384,94.137,94.141,4004
2010/4/6 10:00,94.141,94.213,93.886,93.962,8636
2010/4/6 14:00,93.962,94.109,93.774,93.829,13917
2010/4/6 18:00,93.829,94.091,93.781,93.864,11780
2010/4/6 22:00,93.864,94.007,93.776,93.89,10769
2010/4/7 2:00,93.89,93.956,93.663,93.778,6122
2010/4/7 6:00,93.778,93.841,93.558,93.753,4613
2010/4/7 10:00,93.753,94.267,93.727,94.176,8230
2010/4/7 14:00,94.176,94.183,93.768,93.975,11231
2010/4/7 18:00,93.975,94.028,93.484,93.679,12769
2010/4/7 22:00,93.679,93.852,93.46,93.532,11416
2010/4/8 2:00,93.532,93.541,93.15,93.338,8346
2010/4/8 6:00,93.338,93.381,93.165,93.311,5545
2010/4/8 10:00,93.311,93.435,93.182,93.21,6292
2010/4/8 14:00,93.21,93.385,93.054,93.128,13518
2010/4/8 18:00,93.128,93.138,92.832,93.076,13408
2010/4/8 22:00,93.076,93.342,92.892,93.284,12997
2010/4/9 2:00,93.284,93.483,93.203,93.362,5696
2010/4/9 6:00,93.362,93.623,93.337,93.601,4866
2010/4/9 10:00,93.601,93.625,93.452,93.574,5824
2010/4/9 14:00,93.574,93.784,93.485,93.714,11920
2010/4/9 18:00,93.714,93.768,93.426,93.444,9709
2010/4/9 22:00,93.444,93.615,93.111,93.201,13177
2010/4/10 2:00,93.201,93.292,93.161,93.195,2782
2010/4/12 6:00,93.195,93.265,92.891,93.167,7111
2010/4/12 10:00,93.167,93.314,93.052,93.094,5929
2010/4/12 14:00,93.094,93.492,93.075,93.393,11029
2010/4/12 18:00,93.393,93.611,93.331,93.333,10190
2010/4/12 22:00,93.333,93.415,93.141,93.273,9302
2010/4/13 2:00,93.273,93.284,93.153,93.236,3935
2010/4/13 6:00,93.236,93.279,92.885,92.977,5449
2010/4/13 10:00,92.977,92.982,92.574,92.687,10199
2010/4/13 14:00,92.687,93.411,92.639,93.051,16723
2010/4/13 18:00,93.051,93.237,92.644,92.711,10824
2010/4/13 22:00,92.711,93.344,92.624,93.183,13815
2010/4/14 2:00,93.183,93.256,93.116,93.191,4004
2010/4/14 6:00,93.191,93.358,93.161,93.316,5238
2010/4/14 10:00,93.316,93.357,93.185,93.239,6242
2010/4/14 14:00,93.239,93.634,93.233,93.49,11391
2010/4/14 18:00,93.49,93.732,93.363,93.413,12859
2010/4/14 22:00,93.413,93.664,92.823,93.094,17639
2010/4/15 2:00,93.094,93.281,92.997,93.222,4720
2010/4/15 6:00,93.222,93.417,93.198,93.364,4616
2010/4/15 10:00,93.364,93.523,93.347,93.381,6278
2010/4/15 14:00,93.381,93.388,92.932,92.989,13536
2010/4/15 18:00,92.989,93.265,92.902,93.242,11349
2010/4/15 22:00,93.242,93.471,92.863,93.109,15347
2010/4/16 2:00,93.109,93.166,92.974,93.029,4866
2010/4/16 6:00,93.029,93.142,92.774,92.793,5559
2010/4/16 10:00,92.793,92.854,92.592,92.751,8805
2010/4/16 14:00,92.751,92.814,92.52,92.684,12686
2010/4/16 18:00,92.684,93.111,92.505,92.661,14030
2010/4/16 22:00,92.661,92.736,91.902,91.994,23859
2010/4/17 2:00,91.994,92.236,91.971,92.101,5931
2010/4/19 6:00,92.101,92.212,91.818,92.059,6367
2010/4/19 10:00,92.059,92.172,91.935,92.046,6120
2010/4/19 14:00,92.046,92.071,91.595,91.811,10304
2010/4/19 18:00,91.811,92.171,91.801,92.151,7620
2010/4/19 22:00,92.151,92.382,92.053,92.321,11244
2010/4/20 2:00,92.321,92.468,92.253,92.387,6477
2010/4/20 6:00,92.387,92.642,92.387,92.592,4626
2010/4/20 10:00,92.592,92.702,92.525,92.647,5498
2010/4/20 14:00,92.647,92.894,92.536,92.847,8697
2010/4/20 18:00,92.847,92.973,92.735,92.916,7598
2010/4/20 22:00,92.916,93.391,92.902,93.272,8931
2010/4/21 2:00,93.272,93.332,93.131,93.212,2531
2010/4/21 6:00,93.212,93.289,92.972,93.067,4959
2010/4/21 10:00,93.067,93.243,93.013,93.2,6289
2010/4/21 14:00,93.2,93.391,93.136,93.253,11508
