time,open,high,low,close,Volume
2020/2/14 11:00,109.814,109.912,109.778,109.797,22749
2020/2/14 15:00,109.797,109.838,109.747,109.803,27259
2020/2/14 19:00,109.803,109.883,109.737,109.778,23365
2020/2/14 23:00,109.778,109.815,109.699,109.734,32436
2020/2/15 3:00,109.734,109.798,109.698,109.763,21017
2020/2/17 7:00,109.845,109.845,109.719,109.835,30854
2020/2/17 11:00,109.835,109.853,109.801,109.84,14794
2020/2/17 15:00,109.84,109.878,109.818,109.872,17238
2020/2/17 19:00,109.872,109.895,109.859,109.872,11898
2020/2/17 23:00,109.872,109.96,109.863,109.924,9713
2020/2/18 3:00,109.924,109.952,109.856,109.879,14270
2020/2/18 7:00,109.879,109.879,109.714,109.772,38741
2020/2/18 11:00,109.772,109.796,109.658,109.754,24290
2020/2/18 15:00,109.754,109.797,109.663,109.723,29936
2020/2/18 19:00,109.723,109.802,109.685,109.779,27958
2020/2/18 23:00,109.779,109.948,109.769,109.869,40122
2020/2/19 3:00,109.869,109.906,109.832,109.872,17743
2020/2/19 7:00,109.872,109.981,109.842,109.97,28542
2020/2/19 11:00,109.97,110.114,109.97,110.051,21829
2020/2/19 15:00,110.051,110.25,110.022,110.237,27945
2020/2/19 19:00,110.237,110.8,110.216,110.657,33676
2020/2/19 23:00,110.657,111.324,110.654,111.255,44797
2020/2/20 3:00,111.254,111.593,111.229,111.365,30208
2020/2/20 7:00,111.365,111.37,111.112,111.245,43541
2020/2/20 11:00,111.245,111.494,111.234,111.395,39109
2020/2/20 15:00,111.395,112.018,111.384,111.973,52515
2020/2/20 19:00,111.974,112.19,111.836,112.0,55574
2020/2/20 23:00,112.0,112.224,111.701,112.023,83438
2020/2/21 3:00,112.023,112.18,111.992,112.081,34404
2020/2/21 7:00,112.081,112.187,111.948,112.008,48463
2020/2/21 11:00,112.008,112.069,111.924,111.953,30864
2020/2/21 15:00,111.953,111.993,111.487,111.7,56160
2020/2/21 19:00,111.7,112.031,111.698,111.844,34638
2020/2/21 23:00,111.844,111.937,111.472,111.661,75865
2020/2/22 3:00,111.661,111.706,111.512,111.526,29818
2020/2/24 7:00,111.267,111.682,111.218,111.589,58637
2020/2/24 11:00,111.589,111.633,111.438,111.576,24123
2020/2/24 15:00,111.576,111.613,111.24,111.316,70466
2020/2/24 19:00,111.316,111.428,111.199,111.304,46417
2020/2/24 23:00,111.304,111.309,110.343,110.371,108578
2020/2/25 3:00,110.37,110.818,110.333,110.692,52948
2020/2/25 7:00,110.692,111.041,110.632,110.943,69780
2020/2/25 11:00,110.943,110.957,110.779,110.805,32994
2020/2/25 15:00,110.806,110.873,110.377,110.384,65786
2020/2/25 19:00,110.384,110.713,110.35,110.604,63026
2020/2/25 23:00,110.604,110.618,110.006,110.029,127914
2020/2/26 3:00,110.029,110.212,109.891,110.195,108549
2020/2/26 7:00,110.195,110.37,110.133,110.222,60430
2020/2/26 11:00,110.222,110.58,110.173,110.375,55470
2020/2/26 15:00,110.375,110.523,110.129,110.299,103536
2020/2/26 19:00,110.299,110.598,110.297,110.466,95712
2020/2/26 23:00,110.466,110.702,110.244,110.454,102258
2020/2/27 3:00,110.454,110.493,110.172,110.421,113090
2020/2/27 7:00,110.421,110.456,110.187,110.34,91210
2020/2/27 11:00,110.34,110.344,109.967,110.051,65176
2020/2/27 15:00,110.05,110.225,109.851,110.164,106525
2020/2/27 19:00,110.164,110.243,109.768,109.874,83833
2020/2/27 23:00,109.874,110.347,109.694,110.174,174926
2020/2/28 3:00,110.174,110.229,109.538,109.58,112323
2020/2/28 7:00,109.58,109.681,109.328,109.408,91336
2020/2/28 11:00,109.408,109.447,108.814,108.885,106736
2020/2/28 15:00,108.887,109.064,108.51,108.681,160051
2020/2/28 19:00,108.681,108.87,108.456,108.522,120212
2020/2/28 23:00,108.522,108.691,107.759,108.159,230339
2020/2/29 3:00,108.159,108.341,107.511,108.071,145069
2020/3/2 7:00,107.385,108.042,107.364,107.907,97167
