time,open,high,low,close,Volume
2016/12/12 11:00,115.441,115.59,115.157,115.569,77178
2016/12/12 15:00,115.569,116.121,115.54,115.835,59505
2016/12/12 19:00,115.835,115.946,115.34,115.532,59682
2016/12/12 23:00,115.532,115.603,114.85,114.979,76924
2016/12/13 3:00,114.979,115.172,114.86,115.016,34587
2016/12/13 7:00,115.016,115.214,114.736,115.13,47498
2016/12/13 11:00,115.13,115.362,114.912,115.342,41631
2016/12/13 15:00,115.342,115.421,115.115,115.258,46449
2016/12/13 19:00,115.258,115.476,114.965,114.974,45821
2016/12/13 23:00,114.974,115.352,114.973,115.281,85256
2016/12/14 3:00,115.281,115.327,115.07,115.181,31341
2016/12/14 7:00,115.181,115.33,115.0,115.212,46652
2016/12/14 11:00,115.212,115.259,115.076,115.171,25175
2016/12/14 15:00,115.171,115.217,114.862,115.183,43145
2016/12/14 19:00,115.183,115.232,114.772,114.894,46401
2016/12/14 23:00,114.894,115.163,114.851,115.156,59953
2016/12/15 3:00,115.156,117.396,115.049,117.032,140965
2016/12/15 7:00,117.032,117.86,117.014,117.45,60840
2016/12/15 11:00,117.45,117.59,117.193,117.533,45326
2016/12/15 15:00,117.533,117.948,117.372,117.891,65914
2016/12/15 19:00,117.891,118.662,117.658,117.715,115331
2016/12/15 23:00,117.715,118.635,117.661,117.905,113595
2016/12/16 3:00,117.905,118.254,117.79,118.172,43972
2016/12/16 7:00,118.172,118.394,117.96,118.19,51598
2016/12/16 11:00,118.19,118.317,118.084,118.121,28573
2016/12/16 15:00,118.121,118.426,117.965,118.054,45980
2016/12/16 19:00,118.054,118.292,117.917,118.119,47603
2016/12/16 23:00,118.119,118.408,117.47,117.648,100030
2016/12/17 3:00,117.648,118.037,117.611,117.905,36921
2016/12/19 7:00,117.952,117.974,117.404,117.546,63643
2016/12/19 11:00,117.546,117.664,117.166,117.209,39964
2016/12/19 15:00,117.209,117.552,116.978,117.498,50357
2016/12/19 19:00,117.498,117.558,117.037,117.181,53088
2016/12/19 23:00,117.181,117.295,116.548,116.722,84517
2016/12/20 3:00,116.722,117.396,116.667,117.084,60518
2016/12/20 7:00,117.084,117.411,116.988,117.254,48021
2016/12/20 11:00,117.254,117.74,117.062,117.684,71570
2016/12/20 15:00,117.684,118.242,117.684,118.078,62792
2016/12/20 19:00,118.078,118.211,117.826,118.054,50260
2016/12/20 23:00,118.054,118.198,117.762,117.788,69254
2016/12/21 3:00,117.788,117.866,117.648,117.834,29492
2016/12/21 7:00,117.834,118.067,117.71,117.785,48969
2016/12/21 11:00,117.785,117.801,117.42,117.661,47201
2016/12/21 15:00,117.661,117.756,117.4,117.536,38470
2016/12/21 19:00,117.536,117.6,117.106,117.174,45569
2016/12/21 23:00,117.174,117.868,117.129,117.588,60921
2016/12/22 3:00,117.588,117.666,117.458,117.55,23725
2016/12/22 7:00,117.55,117.71,117.404,117.546,42682
2016/12/22 11:00,117.546,117.678,117.513,117.659,26255
2016/12/22 15:00,117.659,117.749,117.548,117.606,36378
2016/12/22 19:00,117.606,117.876,117.478,117.828,39279
2016/12/22 23:00,117.828,117.834,117.267,117.576,64474
2016/12/23 3:00,117.576,117.693,117.512,117.512,24854
2016/12/23 7:00,117.512,117.611,117.447,117.473,32103
2016/12/23 11:00,117.473,117.504,117.382,117.386,18514
2016/12/23 15:00,117.386,117.494,117.29,117.338,30847
2016/12/23 19:00,117.338,117.444,117.294,117.372,41491
2016/12/23 23:00,117.372,117.416,117.17,117.182,54242
2016/12/24 3:00,117.182,117.387,117.176,117.242,23701
2016/12/27 7:00,117.242,117.458,117.185,117.415,42966
2016/12/27 11:00,117.415,117.427,117.309,117.313,34224
2016/12/27 15:00,117.313,117.373,117.205,117.26,27692
2016/12/27 19:00,117.26,117.419,117.234,117.405,26040
2016/12/27 23:00,117.405,117.618,117.386,117.454,37255
2016/12/28 3:00,117.454,117.482,117.41,117.41,17849
2016/12/28 7:00,117.41,117.665,117.366,117.659,38899
2016/12/28 11:00,117.659,117.742,117.524,117.534,32961
2016/12/28 15:00,117.534,117.684,117.496,117.655,33911
2016/12/28 19:00,117.655,117.814,117.65,117.789,33389
2016/12/28 23:00,117.789,117.792,117.533,117.544,44920
2016/12/29 3:00,117.544,117.572,117.054,117.247,53790
2016/12/29 7:00,117.247,117.247,116.718,116.739,60662
2016/12/29 11:00,116.739,116.898,116.55,116.694,57419
2016/12/29 15:00,116.694,116.716,116.231,116.342,59555
2016/12/29 19:00,116.342,116.875,116.3,116.79,49056
2016/12/29 23:00,116.79,116.85,116.272,116.501,63305
2016/12/30 3:00,116.501,116.717,116.356,116.532,37665
2016/12/30 7:00,116.532,116.617,116.041,116.29,95521
2016/12/30 11:00,116.29,116.884,116.237,116.683,67803
2016/12/30 15:00,116.683,117.196,116.501,116.846,77676
2016/12/30 19:00,116.846,117.096,116.753,116.916,69371
2016/12/30 23:00,116.916,116.951,116.42,116.636,92814
2016/12/31 3:00,116.636,117.05,116.628,116.978,52640
2017/1/3 7:00,116.978,117.523,116.978,117.388,24675
2017/1/3 11:00,117.388,117.441,117.288,117.339,21502
2017/1/3 15:00,117.339,118.2,117.315,118.152,67562
2017/1/3 19:00,118.152,118.35,118.064,118.183,56578
2017/1/3 23:00,118.183,118.612,117.352,117.434,135939
2017/1/4 3:00,117.434,117.778,117.224,117.736,48271
2017/1/4 7:00,117.736,118.188,117.539,118.145,59380
2017/1/4 11:00,118.145,118.162,117.863,118.077,47475
2017/1/4 15:00,118.077,118.182,117.522,117.688,71416
2017/1/4 19:00,117.688,117.77,117.36,117.514,66624
2017/1/4 23:00,117.514,117.55,117.052,117.381,95056
2017/1/5 3:00,117.381,117.754,117.098,117.22,71077
2017/1/5 7:00,117.22,117.429,116.301,116.546,93064
2017/1/5 11:00,116.546,116.66,116.078,116.478,93454
2017/1/5 15:00,116.478,116.716,115.579,116.612,147600
2017/1/5 19:00,116.612,116.795,115.968,116.163,101967
2017/1/5 23:00,116.163,116.176,115.218,115.404,169886
2017/1/6 3:00,115.404,115.712,115.286,115.352,45545
2017/1/6 7:00,115.352,116.134,115.068,115.907,85817
2017/1/6 11:00,115.907,115.998,115.664,115.93,56095
2017/1/6 15:00,115.93,116.392,115.771,115.968,68015
2017/1/6 19:00,115.968,116.682,115.705,116.579,99656
2017/1/6 23:00,116.579,117.0,116.31,116.875,96631
2017/1/7 3:00,116.875,117.18,116.782,116.899,32010
2017/1/9 7:00,117.012,117.344,117.001,117.22,35484
2017/1/9 11:00,117.22,117.531,117.188,117.461,35593
