time,open,high,low,close,Volume,Volume MA
2013-01-18T11:00:00+09:00,89.846,90.209,89.715,90.003,20989,19328.4
2013-01-18T15:00:00+09:00,90.003,90.154,89.688,89.9,18435,19743.65
2013-01-18T19:00:00+09:00,89.9,90.061,89.74,89.939,17868,19412.8
2013-01-18T23:00:00+09:00,89.939,90.084,89.768,90.025,15574,19092.3
2013-01-19T03:00:00+09:00,90.025,90.118,89.945,90.081,7490,18185.6
2013-01-21T07:00:00+09:00,90.081,90.247,89.424,89.568,17199,17773.05
2013-01-21T11:00:00+09:00,89.568,89.792,89.493,89.585,10357,17790.1
2013-01-21T15:00:00+09:00,89.585,89.695,89.338,89.5,14410,17477.4
2013-01-21T19:00:00+09:00,89.5,89.638,89.384,89.565,8708,17016.45
2013-01-21T23:00:00+09:00,89.565,89.887,89.561,89.755,10255,16363.3
2013-01-22T03:00:00+09:00,89.755,89.781,89.55,89.594,9206,15879.55
2013-01-22T07:00:00+09:00,89.594,89.866,89.496,89.691,13396,15559.75
2013-01-22T11:00:00+09:00,89.691,90.158,88.893,89.073,45507,17483.75
2013-01-22T15:00:00+09:00,89.073,89.362,88.365,88.638,32072,18411.7
2013-01-22T19:00:00+09:00,88.638,88.867,88.541,88.829,19663,18399
2013-01-22T23:00:00+09:00,88.829,88.985,88.515,88.666,17184,18174.8
2013-01-23T03:00:00+09:00,88.666,88.789,88.655,88.702,6517,17201.05
2013-01-23T07:00:00+09:00,88.702,88.793,88.377,88.672,13657,16673.55
2013-01-23T11:00:00+09:00,88.672,88.726,88.256,88.331,14042,16611
2013-01-23T15:00:00+09:00,88.331,88.458,88.06,88.343,22891,16771
2013-01-23T19:00:00+09:00,88.343,88.616,88.253,88.538,14599,16451.5
2013-01-23T23:00:00+09:00,88.538,88.666,88.414,88.545,15782,16318.85
2013-01-24T03:00:00+09:00,88.545,88.731,88.527,88.623,8015,15826.2
2013-01-24T07:00:00+09:00,88.623,88.677,88.416,88.51,12457,15670.35
2013-01-24T11:00:00+09:00,88.51,89.455,88.505,89.318,22884,16440.05
2013-01-24T15:00:00+09:00,89.318,89.649,89.242,89.524,19710,16565.6
2013-01-24T19:00:00+09:00,89.524,89.873,89.452,89.859,15265,16811
2013-01-24T23:00:00+09:00,89.859,90.144,89.739,90.036,19213,17051.15
2013-01-25T03:00:00+09:00,90.036,90.555,89.845,90.315,13521,17291.8
2013-01-25T07:00:00+09:00,90.315,90.687,90.289,90.413,17352,17646.65
2013-01-25T11:00:00+09:00,90.413,90.591,90.389,90.53,10244,17698.55
2013-01-25T15:00:00+09:00,90.53,90.91,90.453,90.802,19872,18022.35
2013-01-25T19:00:00+09:00,90.802,91.196,90.668,90.951,22856,16889.8
2013-01-25T23:00:00+09:00,90.951,91.119,90.766,91.016,16979,16135.15
2013-01-26T03:00:00+09:00,91.016,91.121,90.82,90.831,7459,15524.95
2013-01-28T07:00:00+09:00,90.831,91.256,90.831,90.932,13446,15338.05
2013-01-28T11:00:00+09:00,90.932,91.136,90.867,90.91,9160,15470.2
2013-01-28T15:00:00+09:00,90.91,90.968,90.566,90.727,17444,15659.55
2013-01-28T19:00:00+09:00,90.727,91.094,90.568,90.953,14990,15706.95
2013-01-28T23:00:00+09:00,90.953,90.99,90.614,90.798,14518,15288.3
2013-01-29T03:00:00+09:00,90.798,90.865,90.675,90.837,4953,14806
2013-01-29T07:00:00+09:00,90.837,90.867,90.405,90.688,16291,14831.45
2013-01-29T11:00:00+09:00,90.688,91.016,90.645,90.707,13320,15096.7
2013-01-29T15:00:00+09:00,90.707,90.848,90.489,90.627,14621,15204.9
2013-01-29T19:00:00+09:00,90.627,90.631,90.328,90.613,14773,14799.35
2013-01-29T23:00:00+09:00,90.613,90.77,90.441,90.602,18761,14751.9
2013-01-30T03:00:00+09:00,90.602,90.82,90.601,90.715,7989,14388.1
2013-01-30T07:00:00+09:00,90.715,91.006,90.657,90.988,8926,13873.75
2013-01-30T11:00:00+09:00,90.988,91.032,90.847,90.943,9418,13668.6
2013-01-30T15:00:00+09:00,90.943,91.405,90.88,91.347,19260,13764
2013-01-30T19:00:00+09:00,91.347,91.398,90.84,91.192,17776,14140.6
2013-01-30T23:00:00+09:00,91.192,91.27,90.951,91.07,14188,13856.4
2013-01-31T03:00:00+09:00,91.07,91.266,90.943,91.076,14458,13436.5
2013-01-31T07:00:00+09:00,91.076,91.153,90.959,91.013,13391,13257.1
2013-01-31T11:00:00+09:00,91.013,91.028,90.745,90.942,13027,13535.5
2013-01-31T15:00:00+09:00,90.942,91.018,90.781,90.978,14798,13603.1
2013-01-31T19:00:00+09:00,90.978,91.076,90.909,91.035,10617,13675.95
2013-01-31T23:00:00+09:00,91.035,91.374,90.989,91.328,19270,13767.25
2013-02-01T03:00:00+09:00,91.328,91.777,91.277,91.712,9550,13495.25
2013-02-01T07:00:00+09:00,91.712,91.859,91.605,91.773,16971,13617.9
2013-02-01T11:00:00+09:00,91.773,92.267,91.715,92.167,17026,14221.55
2013-02-01T15:00:00+09:00,92.167,92.29,92.021,92.211,15626,14188.3
2013-02-01T19:00:00+09:00,92.211,92.28,91.873,92.081,18383,14441.45
2013-02-01T23:00:00+09:00,92.081,92.65,91.784,92.538,30380,15229.4
2013-02-02T03:00:00+09:00,92.538,92.959,92.453,92.822,11002,15040.85
2013-02-04T07:00:00+09:00,92.77,92.902,92.492,92.6,14014,14803.5
2013-02-04T11:00:00+09:00,92.6,92.796,92.575,92.672,10366,14922.35
2013-02-04T15:00:00+09:00,92.672,93.18,92.558,93.138,19240,15438.05
2013-02-04T19:00:00+09:00,93.138,93.179,92.555,92.723,19787,15956.5
2013-02-04T23:00:00+09:00,92.723,92.788,92.492,92.593,16900,15838.5
2013-02-05T03:00:00+09:00,92.593,92.632,92.208,92.372,11883,15543.85
2013-02-05T07:00:00+09:00,92.372,92.562,91.977,92.51,17133,15691.1
2013-02-05T11:00:00+09:00,92.51,92.513,92.232,92.373,11282,15532.3
2013-02-05T15:00:00+09:00,92.373,93.045,92.123,92.875,25134,16119.45
2013-02-05T19:00:00+09:00,92.875,93.516,92.707,93.169,27763,16856.25
2013-02-05T23:00:00+09:00,93.169,93.489,93.078,93.267,26064,17419.55
2013-02-06T03:00:00+09:00,93.267,93.652,93.223,93.62,11117,17444.55
2013-02-06T07:00:00+09:00,93.62,93.896,93.455,93.84,18556,17408.85
2013-02-06T11:00:00+09:00,93.84,94.061,93.681,93.72,15091,17685.9
2013-02-06T15:00:00+09:00,93.72,93.93,93.625,93.74,20016,17838.15
2013-02-06T19:00:00+09:00,93.74,93.793,93.299,93.323,21735,18073.6
2013-02-06T23:00:00+09:00,93.323,93.688,93.289,93.423,19842,18284.4
2013-02-07T03:00:00+09:00,93.423,93.652,93.273,93.637,10853,17907.9
2013-02-07T07:00:00+09:00,93.637,93.657,93.296,93.358,12736,17025.7
2013-02-07T11:00:00+09:00,93.358,93.573,93.353,93.558,10194,16985.3
2013-02-07T15:00:00+09:00,93.558,93.876,93.465,93.852,19615,17265.35
2013-02-07T19:00:00+09:00,93.852,93.916,93.481,93.482,21500,17822.05
2013-02-07T23:00:00+09:00,93.482,93.639,93.081,93.488,32902,18505.15
2013-02-08T03:00:00+09:00,93.488,93.679,93.409,93.637,9211,17976.35
2013-02-08T07:00:00+09:00,93.637,93.737,93.438,93.554,12824,17772.55
2013-02-08T11:00:00+09:00,93.554,93.608,93.194,93.268,11012,17729
2013-02-08T15:00:00+09:00,93.268,93.365,92.17,92.688,37135,18729.1
2013-02-08T19:00:00+09:00,92.688,92.736,92.26,92.648,25627,19446.35
2013-02-08T23:00:00+09:00,92.648,92.89,92.533,92.754,18351,19107.2
2013-02-09T03:00:00+09:00,92.754,92.92,92.63,92.69,6350,18036.55
2013-02-11T07:00:00+09:00,92.747,92.747,92.354,92.573,8395,17153.1
2013-02-11T11:00:00+09:00,92.573,92.675,92.454,92.626,5694,16881.95
2013-02-11T15:00:00+09:00,92.626,93.229,92.523,93.17,15364,16722.35
2013-02-11T19:00:00+09:00,93.17,93.504,93.098,93.304,15966,16766.1
2013-02-11T23:00:00+09:00,93.304,93.55,93.186,93.531,16687,16599.65
2013-02-12T03:00:00+09:00,93.531,94.458,93.353,94.323,18962,16461
2013-02-12T07:00:00+09:00,94.323,94.381,94.125,94.233,15395,16238.65
2013-02-12T11:00:00+09:00,94.233,94.37,93.869,93.903,13440,16368
2013-02-12T15:00:00+09:00,93.903,94.25,93.889,94.069,19383,16700.35
2013-02-12T19:00:00+09:00,94.069,94.41,93.264,93.739,21440,17262.65
2013-02-12T23:00:00+09:00,93.739,93.996,92.944,93.244,38667,18215.25
2013-02-13T03:00:00+09:00,93.244,93.623,93.238,93.465,12566,17768.55
2013-02-13T07:00:00+09:00,93.465,93.507,93.144,93.333,13126,16779.75
2013-02-13T11:00:00+09:00,93.333,93.356,92.822,93.102,15670,17102.7
2013-02-13T15:00:00+09:00,93.102,93.405,92.95,93.268,17520,17337.5
2013-02-13T19:00:00+09:00,93.268,93.78,93.262,93.474,22917,17932.75
2013-02-13T23:00:00+09:00,93.474,93.63,93.329,93.483,17072,16929.6
2013-02-14T03:00:00+09:00,93.483,93.561,93.375,93.41,8071,16051.8
2013-02-14T07:00:00+09:00,93.41,93.64,93.135,93.513,15920,15930.25
2013-02-14T11:00:00+09:00,93.513,93.628,93.287,93.511,11892,16207.35
2013-02-14T15:00:00+09:00,93.511,93.71,93.393,93.569,14796,16527.4
2013-02-14T19:00:00+09:00,93.569,93.603,93.094,93.225,20404,17262.9
2013-02-14T23:00:00+09:00,93.225,93.274,92.938,93.087,22885,17638.95
2013-02-15T03:00:00+09:00,93.087,93.147,92.676,92.863,11290,17405.15
2013-02-15T07:00:00+09:00,92.863,93.119,92.592,92.73,16035,17372.55
2013-02-15T11:00:00+09:00,92.73,93.029,92.251,92.584,22993,17574.1
2013-02-15T15:00:00+09:00,92.584,92.786,92.225,92.339,23492,17978.95
2013-02-15T19:00:00+09:00,92.339,93.54,92.314,93.413,27132,18663.55
2013-02-15T23:00:00+09:00,93.413,93.84,93.335,93.502,24996,18944.2
2013-02-16T03:00:00+09:00,93.502,93.598,93.309,93.492,11544,18449.4
2013-02-18T07:00:00+09:00,93.708,94.155,93.694,94.081,17756,17403.85
2013-02-18T11:00:00+09:00,94.081,94.217,93.846,93.923,10889,17320
2013-02-18T15:00:00+09:00,93.923,94.124,93.871,94.027,15496,17438.5
2013-02-18T19:00:00+09:00,94.027,94.066,93.763,93.875,9149,17112.45
2013-02-18T23:00:00+09:00,93.875,94.022,93.849,93.939,8143,16643.6
2013-02-19T03:00:00+09:00,93.939,94.005,93.924,93.962,10420,16018.75
2013-02-19T07:00:00+09:00,93.962,93.962,93.564,93.822,12616,15795.95
2013-02-19T11:00:00+09:00,93.822,93.922,93.591,93.617,10238,15904.3
2013-02-19T15:00:00+09:00,93.617,93.721,93.357,93.564,17116,15964.1
2013-02-19T19:00:00+09:00,93.564,93.677,93.46,93.512,11127,15925.85
2013-02-19T23:00:00+09:00,93.512,93.66,93.478,93.509,12708,15821.45
2013-02-20T03:00:00+09:00,93.509,93.604,93.292,93.565,7794,15190.95
2013-02-20T07:00:00+09:00,93.565,93.824,93.535,93.671,13419,14717.65
2013-02-20T11:00:00+09:00,93.671,93.675,93.137,93.218,14093,14857.8
2013-02-20T15:00:00+09:00,93.218,93.448,93.139,93.395,13698,14740.95
2013-02-20T19:00:00+09:00,93.395,93.763,93.314,93.708,14556,14319.1
2013-02-20T23:00:00+09:00,93.708,93.775,93.475,93.631,16170,13953
2013-02-21T03:00:00+09:00,93.631,94.04,93.536,93.562,16552,13424
2013-02-21T07:00:00+09:00,93.562,93.862,93.495,93.664,10600,12704.2
2013-02-21T11:00:00+09:00,93.664,93.667,93.353,93.432,12904,12772.2
2013-02-21T15:00:00+09:00,93.432,93.52,93.225,93.371,20434,12906.1
2013-02-21T19:00:00+09:00,93.371,93.371,92.793,93.126,26099,13666.6
2013-02-21T23:00:00+09:00,93.126,93.308,92.773,92.893,20391,13911.35
2013-02-22T03:00:00+09:00,92.893,93.247,92.862,93.109,9983,13953.05
2013-02-22T07:00:00+09:00,93.109,93.357,92.921,93.061,13864,14239.1
2013-02-22T11:00:00+09:00,93.061,93.417,92.926,93.272,14369,14436.55
2013-02-22T15:00:00+09:00,93.272,93.477,93.166,93.303,17101,14660.8
2013-02-22T19:00:00+09:00,93.303,93.404,93.151,93.334,16652,14981.5
2013-02-22T23:00:00+09:00,93.334,93.515,93.176,93.436,19304,15090.9
2013-02-23T03:00:00+09:00,93.436,93.503,93.322,93.399,7329,14901
2013-02-25T07:00:00+09:00,94.616,94.616,93.969,94.053,19778,15254.5
2013-02-25T11:00:00+09:00,94.053,94.223,94.039,94.179,9285,15329.05
2013-02-25T15:00:00+09:00,94.179,94.304,93.822,93.872,17849,15550.55
2013-02-25T19:00:00+09:00,93.872,94.049,93.67,93.982,15831,15637.45
2013-02-25T23:00:00+09:00,93.982,94.139,93.21,93.418,30058,16455.45
2013-02-26T03:00:00+09:00,93.418,93.445,90.851,91.815,49040,18179.65
2013-02-26T07:00:00+09:00,91.815,92.748,91.764,92.493,29327,18837.5
2013-02-26T11:00:00+09:00,92.493,92.57,91.881,92.027,21893,19104.55
2013-02-26T15:00:00+09:00,92.027,92.283,91.401,92.241,37225,20435.8
2013-02-26T19:00:00+09:00,92.241,92.274,91.813,92.014,23842,20982.7
2013-02-26T23:00:00+09:00,92.014,92.405,91.12,91.729,46955,22308.75
2013-02-27T03:00:00+09:00,91.729,92.108,91.577,91.971,13232,21665.4
2013-02-27T07:00:00+09:00,91.971,92.263,91.653,91.699,17254,21508.55
2013-02-27T11:00:00+09:00,91.699,92.092,91.629,91.773,16306,21824.7
2013-02-27T15:00:00+09:00,91.773,91.896,91.604,91.673,17187,21990.85
2013-02-27T19:00:00+09:00,91.673,91.811,91.349,91.454,18598,22202.3
2013-02-27T23:00:00+09:00,91.454,91.944,91.136,91.862,25136,22604.05
2013-02-28T03:00:00+09:00,91.862,92.436,91.844,92.218,15619,22552.4
2013-02-28T07:00:00+09:00,92.218,92.67,92.156,92.461,16784,22426.4
2013-02-28T11:00:00+09:00,92.461,92.599,92.174,92.42,13135,22716.7
2013-02-28T15:00:00+09:00,92.42,92.477,92.009,92.083,16024,22529
2013-02-28T19:00:00+09:00,92.083,92.404,92.064,92.363,13858,22757.65
2013-02-28T23:00:00+09:00,92.363,92.415,92.202,92.369,18302,22780.3
2013-03-01T03:00:00+09:00,92.369,92.852,92.365,92.54,12154,22596.45
2013-03-01T07:00:00+09:00,92.54,92.671,92.467,92.561,11822,21684.65
2013-03-01T11:00:00+09:00,92.561,92.732,92.546,92.579,6996,19582.45
2013-03-01T15:00:00+09:00,92.579,92.808,92.442,92.742,15240,18878.1
2013-03-01T19:00:00+09:00,92.742,93.031,92.618,92.776,18058,18686.35
2013-03-01T23:00:00+09:00,92.776,93.684,92.696,93.657,30864,18368.3
2013-03-02T03:00:00+09:00,93.657,93.671,93.501,93.565,11145,17733.45
2013-03-04T07:00:00+09:00,93.624,93.727,93.356,93.409,12530,16012.2
2013-03-04T11:00:00+09:00,93.409,93.503,93.282,93.462,10059,15853.55
2013-03-04T15:00:00+09:00,93.462,93.691,93.31,93.591,13550,15668.35
2013-03-04T19:00:00+09:00,93.591,93.61,93.45,93.538,9314,15318.75
2013-03-04T23:00:00+09:00,93.538,93.549,93.168,93.347,14648,15191.8
2013-03-05T03:00:00+09:00,93.347,93.48,93.278,93.451,6708,14597.3
2013-03-05T07:00:00+09:00,93.451,93.535,93.323,93.485,11526,13916.8
2013-03-05T11:00:00+09:00,93.485,93.491,92.914,93.045,13879,13829.8
2013-03-05T15:00:00+09:00,93.045,93.185,92.938,93.128,13127,13646.95
2013-03-05T19:00:00+09:00,93.128,93.28,93.057,93.103,10663,13523.35
2013-03-05T23:00:00+09:00,93.103,93.524,93.076,93.381,15336,13488.95
2013-03-06T03:00:00+09:00,93.381,93.453,93.243,93.281,6566,13124.35
2013-03-06T07:00:00+09:00,93.281,93.382,92.994,93.086,10180,12718.25
2013-03-06T11:00:00+09:00,93.086,93.246,93.076,93.203,7011,12461.1
2013-03-06T15:00:00+09:00,93.203,93.5,93.152,93.433,12018,12470.9
2013-03-06T19:00:00+09:00,93.433,93.63,93.367,93.492,11795,12710.85
2013-03-06T23:00:00+09:00,93.492,93.927,93.447,93.918,17272,12812.45
2013-03-07T03:00:00+09:00,93.918,94.116,93.843,94.074,9429,12381
2013-03-07T07:00:00+09:00,94.074,94.116,93.812,94.007,10431,11359.35
2013-03-07T11:00:00+09:00,94.007,94.033,93.793,93.909,9080,11256.1
2013-03-07T15:00:00+09:00,93.909,94.235,93.887,94.163,13229,11291.05
2013-03-07T19:00:00+09:00,94.163,94.647,94.115,94.499,20232,11799.7
2013-03-07T23:00:00+09:00,94.499,95.094,94.35,94.902,26730,12458.7
2013-03-08T03:00:00+09:00,94.902,94.997,94.818,94.833,6822,12334.1
2013-03-08T07:00:00+09:00,94.833,95.07,94.767,95.017,11075,12155.45
2013-03-08T11:00:00+09:00,95.017,95.446,95.011,95.357,12868,12463.45
2013-03-08T15:00:00+09:00,95.357,95.607,95.243,95.543,13922,12583.25
2013-03-08T19:00:00+09:00,95.543,96.559,95.454,96.201,29397,13359.15
2013-03-08T23:00:00+09:00,96.201,96.317,95.494,95.731,30434,14224.5
2013-03-09T03:00:00+09:00,95.731,96.112,95.668,96.03,10518,14217.25
2013-03-11T06:00:00+09:00,95.981,96.257,95.94,96.11,10367,13968.8
2013-03-11T10:00:00+09:00,96.11,96.249,96.081,96.116,8334,14057.2
2013-03-11T14:00:00+09:00,96.116,96.157,95.994,96.086,11361,14116.25
2013-03-11T18:00:00+09:00,96.086,96.183,96.037,96.163,10631,14297.25
2013-03-11T22:00:00+09:00,96.163,96.25,96.013,96.235,12004,14296.55
2013-03-12T02:00:00+09:00,96.235,96.368,96.202,96.286,9001,14156.85
2013-03-12T06:00:00+09:00,96.286,96.711,96.269,96.541,13738,13980.15
2013-03-12T10:00:00+09:00,96.541,96.641,96.466,96.482,9193,13968.35
2013-03-12T14:00:00+09:00,96.482,96.521,96.036,96.198,17060,14299.8
2013-03-12T18:00:00+09:00,96.198,96.217,95.641,96.017,23569,15024.25
2013-03-12T22:00:00+09:00,96.017,96.273,95.718,95.919,24606,15593.1
2013-03-13T02:00:00+09:00,95.919,96.083,95.822,96.073,9148,15038.9
2013-03-13T06:00:00+09:00,96.073,96.073,95.738,96.045,9930,14198.9
2013-03-13T10:00:00+09:00,96.045,96.103,95.656,95.738,13768,14546.2
2013-03-13T14:00:00+09:00,95.738,95.931,95.444,95.856,17654,14875.15
2013-03-13T18:00:00+09:00,95.856,96.108,95.641,95.897,16949,15079.2
2013-03-13T22:00:00+09:00,95.897,96.265,95.88,96.078,25075,15636.85
2013-03-14T02:00:00+09:00,96.078,96.174,95.966,96.115,7943,14564.15
2013-03-14T06:00:00+09:00,96.115,96.152,95.877,95.893,7262,13405.55
2013-03-14T10:00:00+09:00,95.893,96.085,95.684,96.048,11514,13455.35
2013-03-14T14:00:00+09:00,96.048,96.528,95.936,96.418,15841,13729.05
2013-03-14T18:00:00+09:00,96.418,96.593,96.285,96.483,15670,14095.85
2013-03-14T22:00:00+09:00,96.483,96.503,95.741,95.833,25425,14799.05
2013-03-15T02:00:00+09:00,95.833,96.151,95.686,96.108,11959,14865.45
2013-03-15T06:00:00+09:00,96.108,96.174,95.943,96.155,7108,14620.65
2013-03-15T10:00:00+09:00,96.155,96.277,95.882,96.176,14686,14904.9
2013-03-15T14:00:00+09:00,96.176,96.186,95.952,96.013,11632,14799.6
2013-03-15T18:00:00+09:00,96.013,96.257,95.905,95.928,15183,15099.1
2013-03-15T22:00:00+09:00,95.928,95.954,95.077,95.323,34812,15986.7
2013-03-16T02:00:00+09:00,95.323,95.585,95.216,95.266,11684,15392.45
2013-03-18T06:00:00+09:00,94.296,94.988,94.076,94.932,19955,15159.9
2013-03-18T10:00:00+09:00,94.932,94.938,94.589,94.734,11068,15255.9
2013-03-18T14:00:00+09:00,94.734,95.144,94.311,95.032,19981,15758.45
2013-03-18T18:00:00+09:00,95.032,95.195,94.851,95.085,16924,15916.25
2013-03-18T22:00:00+09:00,95.085,95.209,94.818,95.162,19149,15991
2013-03-19T02:00:00+09:00,95.162,95.6,95.069,95.215,15802,15933.65
2013-03-19T06:00:00+09:00,95.215,95.556,95.078,95.468,8493,15104.55
2013-03-19T10:00:00+09:00,95.468,95.747,95.392,95.58,10752,15245
2013-03-19T14:00:00+09:00,95.58,95.625,95.292,95.404,12137,15488.75
2013-03-19T18:00:00+09:00,95.404,95.497,95.224,95.426,11563,15491.2
2013-03-19T22:00:00+09:00,95.426,95.428,94.72,94.943,26698,16034.05
2013-03-20T02:00:00+09:00,94.943,95.192,94.808,95.168,17249,16113
2013-03-20T06:00:00+09:00,95.168,95.203,94.912,94.916,6850,15184.25
2013-03-20T10:00:00+09:00,94.916,95.094,94.827,95.06,6479,14910.25
2013-03-20T14:00:00+09:00,95.06,95.457,94.999,95.365,12527,15181.2
2013-03-20T18:00:00+09:00,95.365,95.65,95.304,95.54,15881,15240.95
2013-03-20T22:00:00+09:00,95.54,95.621,95.399,95.551,16485,15483.6
2013-03-21T02:00:00+09:00,95.551,96.135,95.375,96.002,23688,15908.85
2013-03-21T06:00:00+09:00,96.002,96.109,95.852,95.883,8503,14593.4
2013-03-21T10:00:00+09:00,95.883,96.034,95.766,95.775,9307,14474.55
2013-03-21T14:00:00+09:00,95.775,95.951,95.666,95.706,17059,14329.75
2013-03-21T18:00:00+09:00,95.706,95.835,95.077,95.235,30705,15311.6
2013-03-21T22:00:00+09:00,95.235,95.389,94.971,95.108,26257,15625.4
2013-03-22T02:00:00+09:00,95.108,95.138,94.542,94.897,18452,15701.8
2013-03-22T06:00:00+09:00,94.897,95.134,94.848,95.013,10984,15293.55
2013-03-22T10:00:00+09:00,95.013,95.021,94.867,94.898,7781,14892.5
2013-03-22T14:00:00+09:00,94.898,94.898,94.229,94.264,20893,15512.5
2013-03-22T18:00:00+09:00,94.264,95.03,94.197,94.919,22350,16092.4
2013-03-22T22:00:00+09:00,94.919,94.973,94.279,94.566,25502,16760.65
2013-03-23T02:00:00+09:00,94.566,94.619,94.345,94.518,11110,16738
2013-03-25T06:00:00+09:00,94.401,94.963,94.26,94.749,15013,16153.75
2013-03-25T10:00:00+09:00,94.749,94.941,94.706,94.871,10645,15823.55
2013-03-25T14:00:00+09:00,94.871,94.879,94.588,94.694,11400,16051.05
2013-03-25T18:00:00+09:00,94.694,94.925,94.636,94.749,14573,16455.75
2013-03-25T22:00:00+09:00,94.749,94.81,93.845,93.847,29375,17298.15
2013-03-26T02:00:00+09:00,93.847,94.203,93.527,94.173,21156,17561.9
2013-03-26T06:00:00+09:00,94.173,94.235,93.865,94.083,11202,17297.75
2013-03-26T10:00:00+09:00,94.083,94.453,94.078,94.176,14040,16815.35
2013-03-26T14:00:00+09:00,94.176,94.407,94.002,94.126,14737,17127.05
2013-03-26T18:00:00+09:00,94.126,94.435,94.026,94.301,15536,17438.5
2013-03-26T22:00:00+09:00,94.301,94.456,94.127,94.446,23391,17755.1
2013-03-27T02:00:00+09:00,94.446,94.618,94.392,94.44,9060,16672.85
2013-03-27T06:00:00+09:00,94.44,94.704,94.422,94.617,7671,15743.55
2013-03-27T10:00:00+09:00,94.617,94.908,94.537,94.834,11511,15396.5
2013-03-27T14:00:00+09:00,94.834,94.872,94.499,94.576,12510,15472.8
2013-03-27T18:00:00+09:00,94.576,94.606,94.103,94.28,18942,16030.85
2013-03-27T22:00:00+09:00,94.28,94.533,94.02,94.376,20510,16011.7
2013-03-28T02:00:00+09:00,94.376,94.466,94.243,94.455,7936,15291
2013-03-28T06:00:00+09:00,94.455,94.483,94.265,94.312,7776,14404.7
2013-03-28T10:00:00+09:00,94.312,94.314,93.984,94.073,12634,14480.9
2013-03-28T14:00:00+09:00,94.073,94.261,94.023,94.105,11860,14323.25
2013-03-28T18:00:00+09:00,94.105,94.377,93.877,94.28,17604,14671.2
2013-03-28T22:00:00+09:00,94.28,94.389,93.967,94.098,20039,15103.15
2013-03-29T02:00:00+09:00,94.098,94.179,93.956,94.149,7307,14739.85
2013-03-29T06:00:00+09:00,94.149,94.303,93.972,94.141,8972,13719.7
2013-03-29T10:00:00+09:00,94.141,94.203,94.022,94.053,11103,13217.05
2013-03-29T14:00:00+09:00,94.053,94.143,93.93,94.036,10256,13169.75
2013-03-29T18:00:00+09:00,94.036,94.11,94.002,94.079,4262,12680.85
2013-03-29T22:00:00+09:00,94.079,94.216,94.072,94.191,6447,12266.35
2013-03-30T02:00:00+09:00,94.191,94.252,94.09,94.212,5103,11744.7
2013-04-01T06:00:00+09:00,94.251,94.374,94.22,94.306,6627,10906.5
2013-04-01T10:00:00+09:00,94.306,94.306,93.833,93.935,11947,11050.85
2013-04-01T14:00:00+09:00,93.935,93.956,93.275,93.524,16283,11481.45
2013-04-01T18:00:00+09:00,93.524,93.856,93.464,93.691,8720,11341.9
2013-04-01T22:00:00+09:00,93.691,93.706,93.162,93.317,14683,11450.55
2013-04-02T02:00:00+09:00,93.317,93.407,93.225,93.231,6703,10838.6
2013-04-02T06:00:00+09:00,93.231,93.33,92.964,93.074,11774,10401.8
2013-04-02T10:00:00+09:00,93.074,93.132,92.565,92.845,15437,10776.85
2013-04-02T14:00:00+09:00,92.845,93.181,92.681,93.094,16918,11233.95
2013-04-02T18:00:00+09:00,93.094,93.346,93.052,93.2,14668,11335.65
2013-04-02T22:00:00+09:00,93.2,93.56,93.199,93.5,15333,11509.3
2013-04-03T02:00:00+09:00,93.5,93.502,93.281,93.416,6201,10939.15
2013-04-03T06:00:00+09:00,93.416,93.655,93.322,93.599,7686,10321.5
2013-04-03T10:00:00+09:00,93.599,93.688,93.457,93.536,8597,10386
2013-04-03T14:00:00+09:00,93.536,93.584,93.337,93.528,10811,10477.95
2013-04-03T18:00:00+09:00,93.528,93.662,93.168,93.256,15801,10712.85
2013-04-03T22:00:00+09:00,93.256,93.266,92.796,92.871,19767,11188.4
2013-04-04T02:00:00+09:00,92.871,93.054,92.715,93.04,9847,11467.65
2013-04-04T06:00:00+09:00,93.04,93.108,92.731,92.893,9158,11603.2
2013-04-04T10:00:00+09:00,92.893,94.165,92.774,94.102,25022,12599.15
2013-04-04T14:00:00+09:00,94.102,95.683,93.991,95.454,51073,14821.45
2013-04-04T18:00:00+09:00,95.454,95.565,95.259,95.41,21165,15282.35
2013-04-04T22:00:00+09:00,95.41,96.415,95.393,96.17,32678,16102.1
2013-04-05T02:00:00+09:00,96.17,96.357,96.03,96.328,10872,16209.7
2013-04-05T06:00:00+09:00,96.328,97.055,96.236,96.826,16432,16297.15
2013-04-05T10:00:00+09:00,96.826,97.195,96.136,96.28,29233,17423.65
2013-04-05T14:00:00+09:00,96.28,96.434,95.853,96.263,24811,18075.5
2013-04-05T18:00:00+09:00,96.263,96.654,95.745,96.339,28225,18714.9
2013-04-05T22:00:00+09:00,96.339,97.267,96.225,97.165,34358,19586.9
2013-04-06T02:00:00+09:00,97.165,97.834,97.057,97.525,18716,19789.3
2013-04-08T06:00:00+09:00,98.186,98.852,98.072,98.462,26254,20335.35
2013-04-08T10:00:00+09:00,98.462,98.665,98.317,98.58,15587,20804.65
2013-04-08T14:00:00+09:00,98.58,99.004,98.443,98.907,21152,21477.95
2013-04-08T18:00:00+09:00,98.907,98.954,98.517,98.594,19373,22016.75
2013-04-08T22:00:00+09:00,98.594,99.043,98.404,98.822,23602,22656.3
2013-04-09T02:00:00+09:00,98.822,99.383,98.807,99.366,14159,22574.2
2013-04-09T06:00:00+09:00,99.366,99.664,99.17,99.239,18592,22515.45
